EEG1, EEG2, EEG3, EEG4, EEG5, Eyes
839.304,863.4799,848.5714,847.3626,815.9341,1
882.8205,863.4799,838.0952,866.3004,881.6117,1
890.4762,867.9121,838.4982,874.7619,926.7399,1
845.348,871.1356,856.6301,864.2857,865.4945,1
827.619,871.1356,863.4799,859.0476,838.4982,1
846.5568,870.7326,850.5861,867.1062,825.6044,1
884.0293,869.1208,834.0659,880,842.1245,1
896.5201,870.7326,836.8865,889.6703,889.6703,1
859.8535,876.3736,851.392,875.9707,897.7289,1
830.0366,873.9561,853.0037,849.3773,824.3956,1
840.9158,869.1208,846.9597,853.8095,784.1025,1
888.0586,867.1062,838.9011,873.1502,858.6447,1
904.5787,868.718,836.4835,880,911.4286,1
864.2857,869.1208,842.9304,865.0916,877.1795,1
831.2454,869.5238,845.7509,850.5861,821.1722,1
838.4982,872.3443,845.348,862.2711,831.6484,1
880.403,870.3297,838.4982,875.9707,907.3993,1
902.1612,869.9268,835.6777,879.1942,929.9634,1
867.1062,872.7473,845.7509,863.8828,828.4249,1
828.022,875.1649,853.0037,845.348,824.7985,1
828.022,867.9121,846.5568,847.3626,875.5677,1
864.6887,861.4652,839.304,859.0476,873.9561,1
892.0879,863.4799,842.9304,869.1208,917.4725,1
867.1062,869.9268,850.5861,866.7033,883.2234,1
826.8132,871.9414,850.989,857.4359,856.6301,1
832.0513,869.9268,850.1832,862.674,863.4799,1
875.5677,868.315,848.9744,877.1795,842.9304,1
902.5641,868.315,838.4982,884.8351,908.2051,1
876.3736,869.5238,836.0806,873.9561,921.5018,1
833.2601,871.5385,853.8095,858.2418,859.0476,1
831.6484,873.5531,855.8242,861.0623,830.0366,1
859.4506,870.3297,844.5421,865.4945,844.9451,1
889.2674,868.315,842.5275,869.9268,874.3589,1
875.9707,870.3297,848.1685,874.3589,883.2234,1
832.0513,872.7473,858.2418,859.8535,863.4799,1
828.4249,871.9414,856.2271,849.3773,832.4542,1
857.4359,870.7326,842.5275,861.0623,839.304,1
896.5201,873.1502,832.8571,875.9707,884.4323,1
892.4908,877.9854,839.304,881.2088,881.6117,1
845.7509,879.597,848.1685,867.1062,865.0916,1
829.2308,871.9414,844.5421,855.8242,856.6301,1
854.2125,863.8828,834.4689,863.8828,836.8865,1
893.6996,861.8681,826.8132,875.5677,898.1319,1
894.5055,866.7033,837.6923,876.3736,883.6264,1
848.1685,868.718,859.4506,866.3004,795.3846,1
823.1868,868.718,858.2418,854.2125,826.8132,1
843.7363,869.9268,846.9597,855.4213,916.2637,1
884.4323,868.315,837.6923,869.5238,932.381,1
885.2381,865.8975,840.1099,873.1502,886.0439,1
845.7509,869.9268,853.8095,862.2711,803.0403,1
821.978,869.1208,853.4066,850.5861,830.8425,1
830.4396,864.6887,843.7363,848.9744,863.8828,1
877.9854,865.4945,837.6923,865.4945,869.1208,1
896.5201,870.3297,842.5275,880,905.3846,1
855.4213,875.1649,850.1832,868.315,892.8938,1
821.1722,872.7473,850.989,840.9158,845.348,1
831.6484,865.8975,841.3187,840.9158,820.3663,1
874.7619,864.2857,834.4689,860.2564,854.6154,1
891.282,867.9121,834.4689,867.9121,936.8132,1
859.4506,870.7326,839.304,859.0476,883.6264,1
828.8278,871.1356,845.7509,849.3773,811.9048,1
834.0659,869.5238,842.9304,853.4066,847.3626,1
874.3589,867.1062,838.9011,865.0916,875.5677,1
899.3406,868.718,841.3187,881.2088,896.1172,1
869.5238,873.5531,851.392,871.5385,821.1722,1
827.2161,873.5531,857.8388,848.5714,792.1612,1
828.4249,868.718,849.3773,848.5714,823.9927,1
867.9121,866.7033,833.663,859.4506,820.3663,1
894.9084,872.3443,833.2601,876.7766,897.326,1
872.7473,879.597,837.2894,873.9561,897.326,1
832.4542,879.597,838.4982,850.5861,851.392,1
825.2015,873.9561,841.3187,848.9744,819.1575,1
857.4359,869.9268,843.3333,864.2857,789.3406,1
894.1025,870.3297,846.1539,871.1356,859.8535,1
876.7766,874.7619,848.9744,864.6887,873.9561,1
825.2015,876.3736,854.6154,849.3773,850.1832,1
818.3516,869.5238,853.0037,847.7656,821.5751,1
849.7802,865.4945,840.1099,855.4213,837.2894,1
887.2527,869.9268,838.4982,871.1356,886.4469,1
884.4323,876.7766,850.5861,879.1942,835.2747,1
837.2894,877.1795,860.2564,857.4359,800.6227,1
826.4103,873.1502,859.0476,850.5861,872.3443,1
857.4359,868.718,845.7509,861.0623,860.2564,1
896.9231,869.9268,834.4689,872.3443,857.4359,1
895.3113,876.7766,840.5128,875.1649,915.0549,1
849.3773,879.1942,853.0037,865.0916,854.2125,1
834.8718,877.1795,854.2125,857.033,806.6667,1
859.0476,871.9414,847.7656,859.8535,819.9634,1
896.1172,869.1208,836.4835,873.1502,849.7802,1
901.3553,873.5531,837.2894,879.597,921.9048,1
855.4213,873.5531,853.4066,865.4945,847.7656,1
832.0513,871.5385,853.8095,855.4213,811.0989,1
853.4066,869.5238,835.6777,865.0916,855.4213,1
894.1025,868.315,833.2601,880.403,888.0586,1
906.1905,872.3443,844.9451,887.2527,880.403,1
868.718,873.1502,857.033,873.9561,816.337,1
840.9158,871.9414,862.2711,855.4213,826.8132,1
847.3626,866.3004,851.392,855.0183,798.2051,1
882.8205,861.4652,837.6923,871.1356,826.8132,1
892.8938,867.1062,839.304,883.6264,893.6996,1
854.2125,874.3589,853.0037,872.7473,872.3443,1
817.5458,871.9414,851.7949,848.1685,867.5092,1
823.1868,868.718,847.3626,851.7949,845.348,1
865.8975,867.9121,845.7509,866.3004,854.6154,1
889.6703,866.7033,840.5128,876.7766,891.282,1
862.674,869.9268,841.7216,865.8975,870.3297,1
824.3956,871.1356,846.9597,843.3333,856.6301,1
829.2308,870.3297,846.9597,854.6154,839.304,1
871.5385,868.718,841.3187,870.3297,885.2381,1
899.3406,871.1356,838.0952,872.3443,948.9011,1
874.3589,874.7619,849.3773,872.3443,879.1942,1
833.2601,875.5677,857.033,860.6594,842.9304,1
832.0513,871.9414,851.392,856.2271,839.707,1
866.3004,867.9121,846.1539,864.6887,801.8315,1
892.4908,869.1208,837.6923,868.315,870.7326,1
867.5092,871.9414,842.9304,862.2711,876.3736,1
824.7985,872.7473,858.6447,850.5861,817.1429,1
822.381,868.315,854.6154,842.5275,825.2015,1
855.4213,865.0916,843.7363,851.7949,830.4396,1
887.6557,864.6887,834.4689,869.9268,896.9231,1
872.3443,866.7033,841.7216,865.0916,891.685,1
828.022,871.9414,853.0037,854.2125,865.8975,1
819.1575,870.3297,847.3626,852.6007,828.4249,1
844.9451,865.4945,840.1099,857.8388,819.5604,1
886.0439,866.3004,843.3333,875.9707,911.0256,1
886.4469,873.1502,852.1978,881.6117,915.4579,1
838.0952,873.5531,857.8388,862.674,826.4103,1
828.4249,865.4945,850.989,859.8535,828.8278,1
854.2125,863.4799,846.1539,866.3004,840.1099,1
879.1942,863.8828,836.8865,865.4945,893.6996,1
879.597,863.0769,839.707,868.718,943.2601,1
842.9304,867.5092,857.8388,854.2125,890.0732,1
826.0073,867.5092,853.0037,840.9158,850.5861,1
853.4066,864.6887,841.7216,852.1978,821.1722,1
895.3113,865.0916,835.2747,870.3297,870.7326,1
900.5494,869.5238,839.304,872.7473,915.4579,1
855.4213,871.1356,850.989,859.8535,857.4359,1
827.2161,867.5092,844.9451,853.8095,835.2747,1
846.9597,865.4945,836.8865,859.4506,830.8425,1
888.0586,865.8975,840.1099,874.7619,873.9561,1
897.7289,868.718,843.3333,881.2088,904.5787,1
853.8095,871.5385,850.1832,870.3297,821.1722,1
823.1868,869.9268,855.4213,859.4506,826.8132,1
837.6923,866.7033,849.7802,854.2125,833.663,1
877.5824,865.4945,841.7216,864.2857,844.5421,1
894.1025,869.1208,837.6923,876.3736,931.1722,1
859.4506,872.7473,843.7363,869.9268,889.6703,1
827.619,869.9268,843.3333,854.6154,841.3187,1
836.4835,866.3004,841.7216,850.989,847.3626,1
880,865.4945,840.5128,862.2711,866.3004,1
903.3699,867.1062,830.4396,869.5238,969.0476,1
870.3297,868.315,842.1245,866.7033,898.5348,1
831.2454,867.5092,855.4213,858.2418,806.6667,1
832.0513,865.0916,841.7216,856.6301,828.022,1
871.1356,865.8975,829.2308,866.7033,834.4689,1
896.5201,865.0916,824.3956,876.7766,891.282,1
867.1062,868.315,829.6337,870.7326,875.9707,1
819.9634,868.718,840.1099,854.2125,857.4359,1
820.7692,865.0916,839.707,854.2125,837.2894,1
859.8535,865.4945,835.2747,866.7033,799.4139,1
894.9084,866.7033,833.663,879.1942,865.0916,1
878.7912,869.1208,842.1245,873.5531,874.7619,1
836.0806,869.1208,851.392,853.8095,812.3077,1
838.0952,866.7033,850.989,851.392,830.4396,1
862.2711,862.674,842.1245,869.5238,816.337,1
891.282,858.2418,834.8718,870.7326,863.0769,1
882.4176,863.0769,840.5128,858.6447,894.9084,1
830.4396,867.1062,851.7949,851.392,861.8681,1
825.2015,864.2857,854.6154,852.6007,858.2418,1
856.2271,863.8828,849.7802,853.4066,875.9707,1
887.6557,863.0769,838.4982,861.4652,956.5568,1
882.0146,867.1062,840.1099,869.5238,870.3297,1
834.0659,869.5238,849.3773,851.7949,783.2967,1
817.1429,863.8828,842.1245,841.3187,817.5458,1
844.1392,858.6447,833.2601,857.4359,823.9927,1
886.0439,859.0476,827.2161,872.7473,857.8388,1
884.4323,863.4799,827.619,869.1208,879.1942,1
838.4982,864.6887,838.9011,859.8535,827.619,1
819.1575,863.4799,844.5421,848.5714,842.9304,1
837.6923,859.8535,837.6923,847.3626,819.5604,1
881.6117,863.0769,830.8425,867.9121,809.8901,1
890.8792,867.9121,839.304,869.5238,892.0879,1
844.5421,868.315,849.3773,853.4066,892.8938,1
818.3516,867.1062,846.1539,847.3626,826.8132,1
834.8718,863.8828,840.9158,846.9597,815.1282,1
876.3736,859.8535,839.304,859.8535,892.8938,1
891.282,861.8681,841.3187,867.5092,906.9963,1
853.0037,867.9121,846.5568,857.033,849.3773,1
824.3956,867.5092,846.1539,846.9597,839.707,1
841.7216,863.8828,841.7216,852.6007,853.4066,1
881.2088,863.0769,830.0366,861.4652,872.3443,1
899.3406,864.6887,828.8278,876.3736,893.2967,1
865.0916,871.5385,845.7509,869.9268,853.8095,1
828.022,871.9414,855.8242,847.3626,818.7546,1
834.8718,865.4945,848.5714,846.1539,822.381,1
873.5531,866.7033,837.2894,857.033,849.3773,1
892.4908,869.1208,838.9011,871.5385,894.1025,1
864.6887,871.1356,850.5861,863.4799,926.337,1
829.2308,871.1356,856.2271,850.1832,871.1356,1
831.2454,869.1208,847.7656,852.6007,806.2637,1
869.5238,865.4945,837.6923,859.0476,844.9451,1
892.4908,864.2857,836.0806,868.718,937.2161,1
867.1062,866.7033,845.348,866.7033,871.1356,1
829.2308,869.1208,854.2125,851.392,835.6777,1
826.0073,866.7033,854.6154,855.8242,842.5275,1
853.4066,861.8681,844.1392,863.4799,847.7656,1
886.0439,863.8828,836.0806,869.9268,903.7729,1
875.1649,867.1062,836.8865,872.3443,884.4323,1
832.0513,868.315,837.2894,857.4359,837.2894,1
830.4396,865.8975,833.2601,857.4359,827.619,1
864.2857,863.8828,835.2747,871.1356,837.2894,1
899.3406,865.0916,828.022,881.6117,895.7143,1
890.8792,867.9121,822.381,874.7619,906.9963,1
840.9158,871.1356,834.0659,861.4652,821.1722,1
823.9927,868.718,833.663,856.2271,839.707,1
850.5861,866.3004,826.0073,857.033,869.1208,1
891.282,866.3004,822.7839,869.5238,901.3553,1
887.6557,867.9121,825.6044,879.597,903.7729,1
840.5128,870.7326,840.5128,865.0916,828.4249,1
827.2161,869.5238,842.5275,857.4359,833.2601,1
852.6007,864.2857,830.4396,860.2564,848.5714,1
895.3113,863.8828,821.978,873.5531,846.1539,1
894.9084,869.1208,824.7985,873.5531,894.1025,1
843.7363,871.1356,837.6923,861.4652,834.8718,1
819.5604,866.3004,838.4982,853.0037,811.5018,1
834.8718,862.2711,831.6484,843.3333,861.0623,1
879.1942,862.2711,826.0073,859.4506,915.4579,1
891.282,867.1062,833.663,867.1062,920.696,1
845.348,870.7326,845.348,855.0183,883.6264,1
814.3223,865.4945,843.7363,844.9451,872.3443,1
827.619,861.8681,837.2894,843.7363,828.022,1
868.718,859.8535,827.619,855.0183,849.7802,1
882.8205,862.2711,824.3956,867.1062,892.8938,1
848.5714,867.9121,831.2454,859.8535,868.315,1
815.5311,866.7033,838.9011,840.5128,885.6411,1
828.022,863.8828,839.304,843.7363,814.3223,1
872.7473,863.8828,828.022,861.0623,801.0256,1
887.6557,863.4799,818.3516,867.9121,899.7436,1
855.4213,867.9121,829.6337,855.4213,864.6887,1
819.9634,870.3297,840.1099,839.304,815.9341,1
823.1868,865.4945,836.4835,841.3187,793.3699,1
863.0769,865.8975,831.2454,850.5861,832.8571,1
888.8644,867.5092,827.2161,858.6447,942.0513,1
863.4799,869.5238,834.4689,858.2418,902.967,1
820.7692,871.1356,841.7216,853.4066,862.2711,1
820.7692,869.9268,842.5275,853.4066,857.033,1
856.6301,867.5092,836.8865,858.2418,856.2271,1
888.0586,866.7033,833.663,865.8975,901.3553,1
868.315,872.3443,849.3773,864.2857,841.7216,1
819.5604,874.7619,860.2564,844.9451,819.5604,1
813.9194,870.7326,849.7802,835.6777,877.1795,1
846.5568,862.2711,829.2308,848.1685,890.8792,1
883.6264,859.8535,818.3516,865.0916,879.1942,1
872.3443,866.3004,831.2454,868.718,892.0879,1
823.9927,869.1208,850.989,857.4359,854.2125,1
819.1575,867.1062,853.8095,848.5714,820.7692,1
850.5861,866.7033,844.1392,858.6447,838.9011,1
888.0586,864.6887,839.707,872.7473,855.8242,1
877.5824,864.2857,844.1392,867.5092,873.1502,1
824.7985,867.5092,849.3773,851.392,834.4689,1
810.696,863.0769,845.348,846.9597,823.9927,1
836.0806,861.0623,830.0366,861.4652,836.4835,1
873.9561,862.2711,817.1429,867.1062,908.2051,1
875.5677,867.5092,831.6484,862.2711,901.3553,1
831.2454,873.1502,855.0183,855.4213,845.7509,1
811.9048,869.9268,854.6154,845.348,814.7253,1
836.4835,866.3004,841.7216,849.3773,813.5165,1
879.1942,864.6887,837.6923,863.8828,885.2381,1
885.2381,866.3004,840.9158,867.1062,880.8058,1
840.1099,871.1356,846.9597,855.4213,852.1978,1
816.337,870.7326,848.1685,847.3626,834.8718,1
837.6923,868.718,840.1099,857.8388,797.8022,1
877.9854,868.718,831.2454,868.315,860.2564,1
885.2381,870.7326,836.0806,869.5238,913.4432,1
846.9597,870.7326,847.3626,857.4359,885.6411,1
819.9634,869.5238,856.6301,845.7509,846.1539,1
832.8571,867.5092,855.4213,852.6007,812.7106,1
877.5824,865.0916,838.4982,863.0769,854.2125,1
891.685,865.8975,834.0659,873.1502,924.7253,1
854.2125,871.5385,845.348,864.6887,888.0586,1
826.0073,874.7619,850.5861,854.2125,857.033,1
834.4689,870.7326,846.1539,853.0037,808.2784,1
879.1942,866.3004,838.4982,865.0916,826.4103,1
902.1612,870.3297,838.0952,880,887.2527,1
865.8975,874.3589,840.1099,864.6887,892.0879,1
827.619,871.1356,841.3187,845.7509,870.3297,1
830.4396,867.9121,839.304,850.5861,823.5897,1
872.7473,867.5092,834.0659,865.0916,811.0989,1
896.1172,871.5385,836.8865,874.7619,911.0256,1
865.0916,874.3589,843.3333,862.674,970.2564,1
823.1868,874.3589,845.7509,843.3333,929.5604,1
823.1868,870.3297,847.7656,852.1978,835.6777,1
855.0183,866.3004,840.5128,866.7033,817.5458,1
890.0732,868.315,832.4542,871.1356,894.5055,1
873.9561,874.7619,840.9158,863.0769,902.5641,1
825.2015,875.5677,845.7509,846.9597,855.8242,1
823.5897,873.1502,846.1539,847.7656,837.6923,1
855.4213,870.3297,836.4835,857.8388,869.9268,1
892.8938,872.7473,826.0073,871.5385,878.3883,1
886.4469,878.7912,839.304,877.5824,900.1465,1
831.6484,880,852.1978,854.6154,882.0146,1
816.7399,873.5531,844.9451,846.1539,855.4213,1
844.9451,868.718,837.6923,855.0183,828.022,1
883.2234,869.1208,832.0513,865.4945,897.326,1
884.8351,873.9561,841.3187,870.7326,936.4103,1
836.0806,875.9707,859.4506,858.6447,805.8608,1
817.1429,872.3443,856.2271,846.5568,786.9231,1
843.7363,869.1208,847.7656,853.4066,855.8242,1
884.4323,867.5092,838.4982,868.315,891.685,1
884.8351,870.7326,841.3187,867.5092,904.9817,1
838.4982,876.3736,853.4066,855.8242,816.7399,1
819.5604,878.3883,857.033,845.7509,823.1868,1
840.9158,875.1649,845.348,851.7949,899.7436,1
878.7912,870.7326,830.0366,867.9121,894.5055,1
885.6411,874.3589,840.1099,869.5238,870.7326,1
842.9304,878.3883,854.2125,855.8242,830.4396,1
814.7253,872.7473,854.2125,853.8095,836.8865,1
836.4835,867.1062,848.1685,859.0476,836.4835,1
882.8205,868.718,839.304,863.8828,832.4542,1
893.2967,873.1502,843.7363,873.1502,871.9414,1
857.4359,876.3736,857.8388,862.674,860.2564,1
825.2015,875.1649,854.6154,844.5421,822.7839,1
831.2454,871.5385,842.5275,852.1978,835.2747,1
874.7619,871.5385,826.8132,870.7326,871.1356,1
896.1172,870.7326,819.1575,872.7473,944.0659,1
860.6594,873.1502,838.9011,859.4506,905.3846,1
824.7985,873.1502,854.6154,850.5861,821.978,1
835.6777,868.315,853.0037,857.033,825.2015,1
876.7766,864.6887,841.7216,872.3443,860.2564,1
899.3406,864.2857,835.6777,877.5824,868.315,1
872.7473,871.1356,848.1685,869.9268,848.1685,1
835.2747,873.9561,856.2271,863.0769,845.348,1
838.4982,870.7326,848.9744,867.1062,817.9487,1
881.6117,867.1062,834.0659,873.5531,842.1245,1
912.6374,870.7326,828.022,877.9854,922.3077,1
886.8498,875.1649,846.9597,872.7473,873.5531,1
842.9304,873.9561,866.3004,861.4652,859.8535,1
841.3187,871.5385,862.674,864.2857,865.8975,1
869.9268,869.5238,846.5568,874.7619,833.663,1
896.5201,872.7473,834.8718,877.5824,884.4323,1
883.2234,875.9707,840.9158,868.718,897.326,1
834.4689,875.1649,849.7802,857.033,857.4359,1
817.9487,870.7326,846.5568,848.1685,855.4213,1
849.3773,865.4945,836.8865,848.1685,839.707,1
887.6557,863.4799,829.2308,867.1062,882.8205,1
886.4469,871.5385,841.3187,873.9561,878.7912,1
840.1099,875.1649,847.7656,853.0037,828.022,1
823.5897,866.7033,842.9304,845.7509,872.7473,1
853.4066,865.4945,842.1245,857.8388,819.9634,1
888.0586,867.9121,832.4542,874.3589,827.619,1
882.4176,865.8975,831.2454,873.1502,897.326,1
841.7216,867.1062,846.5568,855.8242,842.1245,1
824.3956,865.8975,852.1978,852.1978,866.3004,1
844.1392,863.0769,844.9451,859.8535,827.2161,1
884.0293,861.0623,836.0806,867.9121,877.5824,1
885.2381,863.0769,842.9304,866.7033,937.2161,1
840.1099,867.1062,854.6154,860.2564,836.0806,1
819.5604,866.3004,856.6301,852.1978,833.2601,1
836.4835,862.2711,846.1539,853.8095,882.4176,1
882.4176,862.674,840.9158,876.3736,899.3406,1
897.7289,867.1062,851.7949,881.2088,898.9377,1
855.8242,868.315,856.6301,867.5092,853.4066,1
831.2454,868.718,859.0476,863.0769,853.0037,1
846.5568,870.3297,857.8388,867.9121,788.5348,1
889.6703,869.5238,850.1832,883.2234,806.2637,1
907.8022,871.1356,846.1539,892.4908,891.685,1
864.6887,873.1502,856.6301,874.3589,866.3004,1
832.4542,867.9121,863.0769,860.2564,868.315,1
848.1685,865.4945,854.6154,869.5238,812.3077,1
889.2674,865.4945,844.9451,879.597,826.0073,1
906.9963,869.1208,838.0952,886.0439,900.5494,1
875.1649,875.5677,849.3773,879.597,867.9121,1
842.5275,876.3736,867.1062,862.2711,833.663,1
844.1392,873.1502,857.8388,863.8828,856.6301,1
878.7912,871.5385,840.9158,874.3589,850.989,1
902.5641,871.1356,842.5275,885.2381,882.8205,1
873.1502,872.3443,853.4066,878.7912,857.4359,1
832.0513,875.1649,865.4945,859.8535,820.3663,1
834.0659,873.9561,863.4799,865.0916,805.4579,1
875.1649,874.3589,853.4066,882.4176,834.0659,1
904.9817,876.3736,847.7656,887.6557,903.3699,1
878.7912,880.403,855.8242,881.6117,857.033,1
831.6484,882.0146,865.4945,865.4945,784.1025,1
833.2601,877.9854,862.2711,862.674,871.1356,1
870.3297,876.3736,850.989,874.7619,898.5348,1
902.967,876.7766,845.7509,880.403,904.1758,1
886.8498,877.9854,857.8388,877.5824,890.4762,1
837.2894,878.7912,865.8975,858.6447,821.1722,1
832.4542,873.5531,857.4359,850.5861,837.2894,1
866.3004,869.9268,850.5861,862.2711,853.8095,1
902.967,874.3589,847.7656,873.1502,896.1172,1
896.9231,881.2088,852.1978,876.3736,893.6996,1
850.5861,885.6411,856.6301,863.4799,823.1868,1
836.8865,883.6264,852.6007,855.4213,811.9048,1
862.2711,881.2088,844.5421,868.718,836.0806,1
903.7729,878.7912,835.6777,875.9707,917.8755,1
901.7582,880.403,839.707,869.9268,958.5714,1
849.3773,881.6117,853.0037,859.8535,841.3187,1
832.4542,875.9707,857.033,852.6007,812.3077,1
853.0037,871.9414,845.348,856.6301,836.4835,1
889.6703,871.1356,835.2747,873.5531,860.2564,1
892.8938,875.1649,841.7216,875.9707,900.5494,1
847.3626,877.9854,853.4066,861.4652,872.7473,1
823.5897,876.3736,854.2125,850.5861,877.9854,1
842.9304,873.5531,849.3773,857.8388,856.2271,1
884.0293,871.9414,840.1099,871.5385,892.8938,1
897.326,873.9561,844.5421,880,942.4542,1
859.0476,878.3883,860.6594,869.5238,896.1172,1
829.6337,876.3736,857.4359,862.2711,846.1539,1
842.5275,875.5677,845.7509,867.9121,835.2747,1
884.0293,871.1356,839.707,872.3443,828.4249,1
900.1465,869.5238,843.7363,883.2234,861.0623,1
865.0916,878.3883,857.4359,873.9561,881.6117,1
834.0659,878.3883,864.6887,853.8095,832.4542,1
840.1099,872.7473,859.0476,857.4359,807.4725,1
875.5677,871.9414,846.9597,872.3443,848.5714,1
895.7143,870.7326,845.7509,880.403,848.5714,1
864.2857,872.7473,853.8095,875.1649,849.3773,1
824.3956,875.1649,856.6301,861.4652,846.5568,1
831.2454,871.5385,861.4652,855.0183,820.7692,1
871.9414,867.5092,854.2125,867.1062,849.3773,1
899.7436,870.3297,844.9451,884.0293,897.326,1
873.9561,875.5677,857.8388,877.1795,883.6264,1
820.7692,873.1502,861.8681,849.7802,857.033,1
824.3956,867.9121,847.7656,850.989,844.9451,1
866.3004,866.7033,835.2747,863.4799,804.652,1
894.5055,870.7326,832.4542,875.1649,850.1832,1
873.9561,871.5385,836.4835,873.1502,944.0659,1
828.022,870.3297,849.3773,855.0183,840.9158,1
822.7839,869.1208,853.8095,851.7949,772.0146,1
855.4213,866.7033,851.7949,862.2711,839.707,1
892.4908,867.9121,841.3187,873.5531,898.5348,1
880.403,870.3297,836.4835,871.9414,877.9854,1
833.2601,872.7473,847.3626,856.6301,830.4396,1
824.3956,871.1356,842.1245,850.1832,850.1832,1
852.1978,865.8975,835.2747,865.4945,815.9341,1
890.0732,863.4799,831.2454,879.1942,847.3626,1
888.0586,867.1062,833.663,870.3297,880.8058,1
836.8865,871.9414,851.7949,854.6154,844.1392,1
820.7692,871.9414,858.2418,850.1832,857.4359,1
846.5568,869.1208,848.9744,857.8388,820.7692,1
886.0439,868.315,837.6923,872.7473,849.7802,1
